                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.91152,                0.83242,                 1.0975,                0.92299,                0.77594,                0.82421,                0.63998,                0.79359,                0.48282,                0.91981,               0.004918,               0.004918,               0.004918
                    157,                0.89716,                 0.8239,                  1.091,                0.92272,                 0.7771,                0.82502,                 0.6405,                0.79359,                0.48221,                0.91962,               0.004885,               0.004885,               0.004885
                    158,                0.89891,                0.81513,                 1.0929,                0.92256,                0.77678,                0.82567,                0.64076,                0.79301,                0.48201,                0.91934,               0.004852,               0.004852,               0.004852
                    159,                0.89411,                0.81481,                 1.0905,                0.92261,                0.77653,                0.82574,                0.64085,                0.79272,                0.48195,                0.91921,               0.004819,               0.004819,               0.004819
                    160,                0.89038,                0.80896,                 1.0855,                0.92724,                0.77541,                0.82606,                0.64149,                0.79226,                0.48154,                0.91898,               0.004786,               0.004786,               0.004786
                    161,                0.88994,                0.80514,                 1.0857,                0.92851,                0.77377,                0.82592,                0.64157,                0.79169,                0.48154,                0.91879,               0.004753,               0.004753,               0.004753
                    162,                0.88325,                0.79812,                 1.0832,                0.92631,                0.77353,                0.82657,                0.64249,                0.79101,                0.48111,                0.91852,                0.00472,                0.00472,                0.00472
                    163,                0.88704,                0.80005,                 1.0853,                0.92906,                0.77367,                0.82728,                0.64359,                0.79042,                0.48078,                0.91827,               0.004687,               0.004687,               0.004687
                    164,                0.88272,                0.79145,                 1.0813,                0.93199,                0.77283,                0.82687,                0.64354,                0.79001,                0.48119,                0.91819,               0.004654,               0.004654,               0.004654
                    165,                0.88408,                0.80165,                 1.0822,                0.93329,                0.77252,                0.82774,                0.64378,                0.78908,                0.48013,                0.91783,               0.004621,               0.004621,               0.004621
                    166,                0.87629,                0.78624,                 1.0792,                0.93654,                 0.7735,                0.82786,                0.64425,                 0.7889,                0.48036,                0.91767,               0.004588,               0.004588,               0.004588
                    167,                0.88087,                0.78964,                 1.0783,                0.94015,                0.77404,                0.82846,                0.64575,                0.78844,                0.47961,                0.91739,               0.004555,               0.004555,               0.004555
                    168,                 0.8744,                0.78856,                 1.0787,                0.94174,                0.77365,                0.82863,                0.64623,                0.78778,                0.47924,                0.91706,               0.004522,               0.004522,               0.004522
                    169,                0.87635,                0.79041,                 1.0807,                0.94094,                0.77393,                0.82865,                 0.6463,                0.78703,                0.47835,                 0.9168,               0.004489,               0.004489,               0.004489
                    170,                0.87736,                0.78276,                 1.0752,                0.93979,                0.77459,                 0.8285,                0.64723,                0.78653,                0.47832,                0.91652,               0.004456,               0.004456,               0.004456
                    171,                0.87329,                0.78604,                 1.0768,                0.93769,                0.77597,                0.82907,                0.64751,                0.78551,                0.47764,                0.91622,               0.004423,               0.004423,               0.004423
                    172,                 0.8683,                0.77927,                  1.076,                0.93726,                0.77696,                0.82916,                0.64684,                0.78452,                0.47718,                0.91599,                0.00439,                0.00439,                0.00439
                    173,                0.86047,                0.76929,                 1.0678,                0.93871,                0.77712,                0.82957,                0.64707,                0.78383,                0.47641,                0.91568,               0.004357,               0.004357,               0.004357
                    174,                0.85889,                0.76672,                 1.0673,                0.94125,                0.77722,                0.83008,                0.64817,                0.78313,                0.47587,                0.91544,               0.004324,               0.004324,               0.004324
                    175,                0.86729,                0.77604,                 1.0712,                0.93985,                0.77692,                0.83029,                0.64932,                0.78304,                0.47622,                 0.9153,               0.004291,               0.004291,               0.004291
                    176,                0.86056,                0.77117,                 1.0693,                 0.9391,                0.77678,                0.83054,                0.64928,                0.78273,                0.47619,                0.91517,               0.004258,               0.004258,               0.004258
                    177,                0.85194,                 0.7529,                 1.0632,                0.93773,                0.77699,                0.83058,                0.64904,                0.78252,                0.47628,                0.91508,               0.004225,               0.004225,               0.004225
                    178,                0.85895,                 0.7692,                  1.067,                0.93863,                0.77683,                  0.831,                0.64941,                  0.782,                0.47583,                0.91493,               0.004192,               0.004192,               0.004192
                    179,                0.84667,                0.75583,                 1.0622,                0.93824,                0.77703,                0.83129,                0.65022,                0.78183,                0.47573,                0.91479,               0.004159,               0.004159,               0.004159
                    180,                0.84136,                0.75297,                 1.0594,                0.93526,                 0.7775,                0.83142,                0.65108,                0.78109,                0.47521,                0.91465,               0.004126,               0.004126,               0.004126
                    181,                0.84682,                0.76013,                 1.0639,                 0.9364,                0.77712,                0.83142,                0.65127,                0.78047,                0.47494,                0.91442,               0.004093,               0.004093,               0.004093
                    182,                0.85084,                0.75895,                 1.0635,                0.94206,                0.77672,                0.83194,                0.65126,                0.78026,                0.47457,                0.91436,                0.00406,                0.00406,                0.00406
                    183,                0.85476,                 0.7569,                 1.0626,                0.93939,                0.77716,                0.83194,                0.65136,                 0.7798,                0.47421,                0.91421,               0.004027,               0.004027,               0.004027
                    184,                0.83872,                 0.7449,                 1.0569,                0.93915,                 0.7767,                0.83241,                0.65192,                0.77902,                0.47401,                0.91413,               0.003994,               0.003994,               0.003994
                    185,                0.83919,                0.74637,                 1.0598,                0.94018,                 0.7774,                0.83277,                0.65204,                0.77903,                  0.474,                0.91405,               0.003961,               0.003961,               0.003961
                    186,                0.83976,                0.74958,                 1.0578,                0.94053,                0.77658,                0.83291,                0.65238,                0.77876,                0.47388,                 0.9139,               0.003928,               0.003928,               0.003928
                    187,                0.83578,                0.74685,                 1.0559,                0.93995,                0.77562,                0.83293,                0.65248,                0.77843,                0.47376,                0.91375,               0.003895,               0.003895,               0.003895
                    188,                0.83655,                0.74192,                 1.0557,                0.93917,                 0.7746,                0.83221,                0.65306,                0.77782,                0.47347,                0.91347,               0.003862,               0.003862,               0.003862
                    189,                0.83106,                0.74053,                 1.0576,                0.94038,                 0.7743,                0.83239,                0.65354,                0.77719,                0.47313,                0.91315,               0.003829,               0.003829,               0.003829
                    190,                0.82499,                0.73338,                 1.0546,                0.94065,                0.77477,                0.83254,                0.65364,                0.77689,                0.47283,                  0.913,               0.003796,               0.003796,               0.003796
                    191,                0.82288,                0.72906,                 1.0501,                0.94072,                 0.7748,                0.83302,                0.65402,                0.77666,                0.47286,                0.91288,               0.003763,               0.003763,               0.003763
                    192,                0.82232,                 0.7202,                 1.0481,                0.93202,                0.77859,                  0.833,                0.65457,                0.77635,                  0.472,                0.91267,                0.00373,                0.00373,                0.00373
                    193,                0.82586,                0.72941,                 1.0498,                0.93202,                0.77945,                0.83348,                0.65448,                0.77598,                0.47169,                0.91246,               0.003697,               0.003697,               0.003697
                    194,                0.81988,                0.71999,                 1.0494,                0.93091,                0.77868,                0.83363,                0.65507,                0.77539,                0.47199,                0.91215,               0.003664,               0.003664,               0.003664
                    195,                0.82264,                0.72599,                   1.05,                0.93407,                0.77894,                0.83478,                0.65562,                0.77504,                 0.4715,                0.91194,               0.003631,               0.003631,               0.003631
                    196,                0.81888,                0.72639,                 1.0483,                0.93407,                0.77905,                0.83465,                0.65598,                0.77452,                0.47162,                 0.9118,               0.003598,               0.003598,               0.003598
                    197,                0.81288,                0.71906,                 1.0449,                0.93115,                0.77981,                0.83491,                0.65671,                0.77413,                0.47169,                0.91169,               0.003565,               0.003565,               0.003565
                    198,                0.81566,                0.71468,                 1.0447,                0.93663,                 0.7788,                 0.8348,                0.65658,                0.77362,                0.47194,                0.91144,               0.003532,               0.003532,               0.003532
                    199,                0.80685,                0.70738,                 1.0407,                0.94174,                0.77789,                0.83534,                0.65676,                 0.7733,                0.47188,                0.91123,               0.003499,               0.003499,               0.003499
                    200,                0.80423,                0.70185,                  1.042,                0.93967,                0.77825,                0.83539,                0.65712,                0.77252,                0.47158,                0.91108,               0.003466,               0.003466,               0.003466
                    201,                0.80606,                0.71462,                 1.0452,                 0.9408,                 0.7785,                0.83558,                0.65719,                0.77242,                0.47211,                  0.911,               0.003433,               0.003433,               0.003433
                    202,                0.80023,                0.70589,                 1.0398,                0.93715,                0.77949,                0.83601,                0.65775,                0.77182,                0.47132,                0.91095,                 0.0034,                 0.0034,                 0.0034
                    203,                0.80092,                0.70067,                 1.0399,                0.92755,                 0.7832,                0.83606,                0.65798,                 0.7713,                0.47118,                0.91063,               0.003367,               0.003367,               0.003367
                    204,                 0.7996,                0.71157,                 1.0401,                0.92926,                 0.7843,                0.83693,                0.65854,                0.77072,                0.47093,                0.91052,               0.003334,               0.003334,               0.003334
                    205,                0.79318,                0.69012,                 1.0356,                 0.9299,                0.78491,                0.83748,                0.65879,                0.77035,                0.47062,                0.91029,               0.003301,               0.003301,               0.003301
                    206,                0.78878,                0.69414,                 1.0349,                0.93594,                0.78184,                0.83777,                0.65895,                0.76972,                0.47081,                0.91006,               0.003268,               0.003268,               0.003268
                    207,                0.79681,                0.69615,                 1.0372,                0.93464,                0.78202,                0.83787,                0.65904,                0.76934,                0.47041,                 0.9099,               0.003235,               0.003235,               0.003235
                    208,                0.79725,                0.69304,                 1.0343,                0.93515,                0.78232,                0.83814,                0.65999,                0.76849,                   0.47,                0.90968,               0.003202,               0.003202,               0.003202
                    209,                0.78645,                0.68809,                 1.0351,                0.93398,                0.78166,                0.83774,                0.66044,                 0.7683,                0.46965,                0.90947,               0.003169,               0.003169,               0.003169
                    210,                0.77795,                0.68597,                 1.0316,                0.93325,                0.78476,                0.83855,                0.66082,                0.76807,                   0.47,                0.90929,               0.003136,               0.003136,               0.003136
                    211,                 0.7828,                0.68033,                 1.0268,                0.93411,                0.78483,                0.83889,                0.66081,                  0.768,                0.47017,                0.90909,               0.003103,               0.003103,               0.003103
                    212,                0.77774,                  0.676,                 1.0291,                0.93444,                0.78538,                0.83888,                0.66132,                0.76783,                 0.4709,                0.90905,                0.00307,                0.00307,                0.00307
                    213,                0.77354,                0.66826,                  1.026,                0.93433,                0.78096,                0.83864,                0.66144,                0.76747,                0.47125,                0.90899,               0.003037,               0.003037,               0.003037
                    214,                0.77913,                 0.6749,                 1.0269,                0.93433,                0.78348,                0.83871,                0.66137,                0.76719,                0.47122,                0.90876,               0.003004,               0.003004,               0.003004
                    215,                0.77505,                0.68222,                 1.0292,                0.93803,                 0.7797,                0.83907,                0.66151,                0.76678,                0.47089,                0.90853,               0.002971,               0.002971,               0.002971
                    216,                0.77363,                0.66988,                 1.0272,                0.93986,                 0.7791,                 0.8398,                0.66184,                0.76631,                0.47111,                0.90841,               0.002938,               0.002938,               0.002938
                    217,                0.76704,                0.66485,                 1.0237,                0.94045,                 0.7793,                0.83995,                0.66191,                0.76603,                0.47122,                0.90812,               0.002905,               0.002905,               0.002905
                    218,                 0.7663,                0.67092,                 1.0244,                0.93867,                0.77979,                 0.8397,                0.66198,                 0.7661,                0.47099,                0.90779,               0.002872,               0.002872,               0.002872
                    219,                0.76532,                0.66388,                  1.023,                 0.9392,                0.78047,                0.84056,                0.66251,                0.76587,                0.47063,                0.90758,               0.002839,               0.002839,               0.002839
                    220,                0.76768,                0.66432,                 1.0213,                0.93916,                0.78051,                0.84082,                0.66303,                0.76563,                0.47077,                0.90739,               0.002806,               0.002806,               0.002806
                    221,                0.75862,                0.66209,                 1.0194,                0.93968,                0.78073,                0.84082,                0.66237,                0.76501,                0.47067,                0.90725,               0.002773,               0.002773,               0.002773
                    222,                 0.7569,                0.65323,                 1.0181,                0.93908,                0.78104,                 0.8414,                0.66262,                0.76458,                0.47105,                0.90718,                0.00274,                0.00274,                0.00274
                    223,                0.75482,                 0.6494,                 1.0176,                 0.9394,                0.78094,                0.84151,                0.66317,                0.76384,                0.47152,                0.90703,               0.002707,               0.002707,               0.002707
                    224,                0.75373,                0.65306,                 1.0194,                0.93606,                0.78448,                0.84183,                0.66338,                0.76369,                0.47161,                0.90699,               0.002674,               0.002674,               0.002674
                    225,                0.75295,                0.65168,                 1.0195,                0.93467,                0.78462,                 0.8419,                0.66332,                0.76411,                0.47239,                0.90705,               0.002641,               0.002641,               0.002641
                    226,                0.75076,                0.64611,                 1.0142,                0.92999,                0.78744,                0.84259,                 0.6639,                0.76367,                0.47264,                0.90692,               0.002608,               0.002608,               0.002608
                    227,                0.74535,                0.64197,                 1.0142,                0.93103,                0.78711,                0.84287,                0.66423,                0.76355,                0.47265,                0.90689,               0.002575,               0.002575,               0.002575
                    228,                0.74402,                0.64263,                 1.0123,                0.92939,                0.78749,                0.84258,                0.66423,                0.76265,                0.47201,                0.90637,               0.002542,               0.002542,               0.002542
                    229,                0.74507,                0.64079,                 1.0125,                0.92816,                0.78787,                0.84244,                0.66436,                0.76222,                0.47166,                0.90624,               0.002509,               0.002509,               0.002509
                    230,                0.74492,                0.63658,                 1.0098,                0.93316,                0.78699,                0.84144,                0.66412,                0.76239,                0.47239,                0.90625,               0.002476,               0.002476,               0.002476
                    231,                 0.7375,                0.64239,                 1.0113,                0.93011,                0.78765,                0.84269,                0.66459,                0.76219,                0.47265,                0.90631,               0.002443,               0.002443,               0.002443
                    232,                0.73571,                0.63336,                 1.0101,                0.92914,                0.78773,                0.84304,                 0.6647,                0.76225,                0.47235,                0.90622,                0.00241,                0.00241,                0.00241
                    233,                0.73768,                0.63526,                 1.0085,                0.92852,                0.78806,                0.84325,                0.66464,                0.76158,                0.47247,                0.90603,               0.002377,               0.002377,               0.002377
                    234,                0.73129,                0.62603,                 1.0059,                0.92702,                0.78846,                 0.8431,                0.66494,                0.76129,                0.47268,                0.90591,               0.002344,               0.002344,               0.002344
                    235,                0.72583,                0.62001,                 1.0035,                0.93182,                0.78765,                0.84271,                0.66554,                0.76128,                0.47222,                0.90587,               0.002311,               0.002311,               0.002311
                    236,                0.72238,                0.61463,                 1.0034,                0.92642,                0.78875,                0.84256,                 0.6655,                0.76104,                0.47229,                0.90577,               0.002278,               0.002278,               0.002278
                    237,                0.72654,                0.62605,                 1.0045,                0.92622,                0.78849,                0.84251,                0.66586,                0.76093,                0.47214,                0.90569,               0.002245,               0.002245,               0.002245
                    238,                0.72261,                0.61895,                 1.0032,                0.92611,                0.78828,                0.84275,                0.66606,                0.76019,                0.47169,                0.90502,               0.002212,               0.002212,               0.002212
                    239,                0.72109,                0.62222,                 1.0039,                0.92711,                0.78853,                0.84295,                0.66598,                0.75993,                0.47227,                0.90482,               0.002179,               0.002179,               0.002179
                    240,                0.72104,                0.62199,                 1.0014,                0.92632,                0.78884,                0.84332,                 0.6665,                0.75983,                0.47259,                0.90464,               0.002146,               0.002146,               0.002146
                    241,                0.71785,                0.61604,                0.99822,                0.92625,                0.79068,                0.84393,                0.66733,                0.75977,                0.47224,                0.90453,               0.002113,               0.002113,               0.002113
                    242,                0.71121,                 0.6102,                0.99734,                0.92689,                0.79079,                0.84362,                0.66721,                0.75933,                0.47263,                0.90439,                0.00208,                0.00208,                0.00208
                    243,                 0.7121,                0.60968,                0.99614,                0.92821,                0.79133,                0.84428,                0.66735,                0.75896,                0.47232,                0.90426,               0.002047,               0.002047,               0.002047
                    244,                0.70353,                0.60412,                0.99502,                0.93011,                 0.7909,                0.84398,                0.66767,                0.75852,                0.47266,                 0.9042,               0.002014,               0.002014,               0.002014
                    245,                0.71119,                0.60961,                0.99626,                0.93029,                0.79126,                0.84529,                0.66743,                0.75834,                0.47246,                0.90403,               0.001981,               0.001981,               0.001981
                    246,                 0.6993,                0.59971,                0.99373,                 0.9321,                0.79109,                0.84559,                0.66828,                  0.758,                0.47249,                0.90402,               0.001948,               0.001948,               0.001948
                    247,                0.69696,                 0.5923,                0.99084,                0.93238,                0.79103,                0.84568,                 0.6677,                0.75767,                 0.4726,                0.90398,               0.001915,               0.001915,               0.001915
                    248,                0.69792,                 0.5987,                0.99385,                0.93324,                0.79135,                0.84551,                0.66766,                0.75724,                0.47299,                0.90384,               0.001882,               0.001882,               0.001882
                    249,                0.70242,                0.60162,                0.99431,                0.93173,                0.79084,                0.84518,                 0.6686,                0.75663,                0.47253,                0.90374,               0.001849,               0.001849,               0.001849
                    250,                0.69655,                0.59636,                0.99346,                0.93077,                0.79076,                0.84519,                0.66852,                0.75636,                0.47274,                0.90375,               0.001816,               0.001816,               0.001816
                    251,                0.69036,                0.59198,                0.98987,                0.92986,                 0.7914,                 0.8457,                0.66892,                0.75626,                0.47255,                0.90362,               0.001783,               0.001783,               0.001783
                    252,                0.69143,                0.58712,                 0.9889,                 0.9275,                0.79122,                0.84561,                0.66924,                0.75576,                 0.4723,                0.90353,                0.00175,                0.00175,                0.00175
                    253,                0.68936,                0.59489,                0.98746,                0.92633,                0.79157,                0.84576,                0.66976,                0.75552,                0.47235,                0.90346,               0.001717,               0.001717,               0.001717
                    254,                0.68805,                0.58707,                 0.9899,                0.92645,                0.79193,                0.84636,                0.67012,                0.75551,                0.47183,                0.90343,               0.001684,               0.001684,               0.001684
                    255,                0.68074,                0.57864,                0.98435,                0.92768,                0.79192,                0.84661,                0.67039,                0.75466,                0.47194,                0.90332,               0.001651,               0.001651,               0.001651
                    256,                0.67906,                0.57724,                0.98436,                0.92817,                 0.7917,                 0.8469,                0.67041,                0.75415,                0.47186,                0.90317,               0.001618,               0.001618,               0.001618
                    257,                0.67647,                0.57741,                0.98411,                0.92694,                0.79194,                0.84682,                0.67055,                0.75428,                0.47185,                0.90312,               0.001585,               0.001585,               0.001585
                    258,                0.67617,                0.57348,                0.98137,                0.92752,                0.79171,                0.84679,                0.67023,                0.75404,                0.47141,                0.90301,               0.001552,               0.001552,               0.001552
                    259,                0.67232,                0.58048,                0.98273,                0.92834,                0.79182,                0.84702,                0.67044,                0.75389,                0.47142,                0.90298,               0.001519,               0.001519,               0.001519
                    260,                0.66592,                0.56664,                0.97854,                0.92927,                0.79146,                0.84694,                0.67044,                0.75357,                0.47133,                0.90293,               0.001486,               0.001486,               0.001486
                    261,                0.66686,                0.56648,                0.97821,                0.93064,                 0.7914,                0.84679,                0.67049,                0.75395,                0.47196,                0.90293,               0.001453,               0.001453,               0.001453
                    262,                0.66304,                0.56309,                0.97562,                0.93262,                0.79119,                0.84675,                0.67053,                0.75361,                0.47198,                0.90295,                0.00142,                0.00142,                0.00142
                    263,                0.65969,                0.56401,                0.97824,                0.93281,                0.79101,                0.84735,                0.67038,                0.75348,                0.47204,                0.90279,               0.001387,               0.001387,               0.001387
                    264,                0.65955,                0.56081,                0.97595,                0.93378,                 0.7908,                0.84779,                0.67039,                0.75283,                0.47178,                0.90273,               0.001354,               0.001354,               0.001354
                    265,                  0.659,                0.55889,                0.97464,                0.93469,                0.79087,                0.84755,                0.67058,                0.75298,                0.47243,                0.90268,               0.001321,               0.001321,               0.001321
                    266,                0.65614,                0.55772,                0.97566,                0.93079,                0.79267,                0.84827,                0.67083,                0.75259,                0.47227,                0.90263,               0.001288,               0.001288,               0.001288
                    267,                0.65397,                 0.5557,                0.97317,                0.93051,                0.79112,                 0.8485,                 0.6706,                0.75247,                0.47257,                0.90256,               0.001255,               0.001255,               0.001255
                    268,                0.64919,                0.54849,                0.97205,                0.93109,                0.79081,                0.84795,                0.67091,                0.75241,                 0.4727,                0.90256,               0.001222,               0.001222,               0.001222
                    269,                0.64871,                0.55099,                0.96877,                0.93092,                0.79083,                0.84842,                0.67085,                0.75245,                0.47277,                0.90252,               0.001189,               0.001189,               0.001189
                    270,                0.64348,                0.54407,                0.96945,                0.93093,                 0.7918,                0.84895,                 0.6722,                 0.7521,                0.47263,                0.90235,               0.001156,               0.001156,               0.001156
                    271,                0.64362,                0.54115,                0.96678,                0.92999,                0.79199,                 0.8486,                0.67183,                0.75194,                0.47273,                0.90223,               0.001123,               0.001123,               0.001123
                    272,                0.64098,                0.54889,                0.96961,                0.93045,                0.79186,                0.84909,                0.67209,                0.75195,                0.47327,                0.90229,                0.00109,                0.00109,                0.00109
                    273,                0.64671,                0.54674,                0.96785,                0.93033,                0.79166,                0.84902,                0.67207,                 0.7518,                  0.473,                0.90223,               0.001057,               0.001057,               0.001057
                    274,                0.62961,                0.53567,                0.96473,                0.93155,                0.79149,                0.84925,                  0.673,                0.75158,                0.47291,                0.90201,               0.001024,               0.001024,               0.001024
                    275,                0.63792,                0.54256,                0.96521,                0.93255,                0.79064,                0.84929,                0.67293,                0.75135,                 0.4725,                0.90187,               0.000991,               0.000991,               0.000991
                    276,                0.63765,                0.53905,                0.96522,                0.93434,                0.79055,                0.84946,                0.67269,                0.75133,                0.47248,                0.90179,               0.000958,               0.000958,               0.000958
                    277,                 0.6223,                0.52836,                0.95931,                0.93082,                0.79326,                 0.8495,                0.67269,                0.75121,                0.47198,                0.90171,               0.000925,               0.000925,               0.000925
                    278,                0.62835,                0.53529,                0.95941,                0.93162,                0.79261,                0.84975,                0.67344,                0.75044,                0.47161,                0.90149,               0.000892,               0.000892,               0.000892
                    279,                0.62375,                 0.5289,                0.95946,                0.93231,                0.79227,                0.84983,                0.67374,                0.75017,                0.47064,                0.90132,               0.000859,               0.000859,               0.000859
                    280,                0.62654,                0.53584,                0.96401,                0.93243,                0.79171,                0.84967,                0.67367,                 0.7498,                0.47051,                0.90123,               0.000826,               0.000826,               0.000826
                    281,                0.61479,                0.52073,                0.95746,                0.92961,                0.79321,                0.84988,                0.67351,                0.74984,                0.47069,                0.90125,               0.000793,               0.000793,               0.000793
                    282,                0.61253,                0.51785,                0.95579,                0.93032,                 0.7921,                 0.8497,                0.67342,                0.74965,                0.47048,                0.90119,                0.00076,                0.00076,                0.00076
                    283,                0.61774,                0.52209,                0.95838,                0.92753,                0.79175,                0.85002,                0.67356,                0.74916,                0.46961,                0.90105,               0.000727,               0.000727,               0.000727
                    284,                0.61265,                0.51782,                 0.9557,                0.92803,                0.79189,                0.84963,                0.67389,                0.74888,                 0.4692,                0.90097,               0.000694,               0.000694,               0.000694
                    285,                0.61418,                0.51698,                0.95315,                0.92673,                0.79289,                0.84993,                0.67431,                0.74892,                0.46957,                0.90105,               0.000661,               0.000661,               0.000661
                    286,                0.61226,                0.52138,                0.95715,                0.92667,                 0.7937,                 0.8498,                0.67433,                0.74883,                0.46941,                0.90111,               0.000628,               0.000628,               0.000628
                    287,                0.60324,                0.51257,                0.95442,                0.92765,                0.79259,                0.85026,                0.67403,                0.74864,                0.46909,                  0.901,               0.000595,               0.000595,               0.000595
                    288,                 0.6053,                0.51263,                0.95248,                0.92722,                0.79259,                0.84989,                0.67433,                0.74848,                0.46885,                  0.901,               0.000562,               0.000562,               0.000562
                    289,                0.59866,                0.51098,                0.95197,                0.92494,                0.79359,                0.85013,                0.67418,                0.74816,                0.46877,                0.90079,               0.000529,               0.000529,               0.000529
                    290,                0.60251,                0.51498,                0.95265,                0.92258,                 0.7947,                0.85028,                0.67436,                 0.7478,                0.46835,                 0.9006,               0.000496,               0.000496,               0.000496
                    291,                0.51635,                  0.349,                0.87684,                0.92795,                0.79173,                0.85039,                0.67438,                0.74786,                0.46816,                0.90073,               0.000463,               0.000463,               0.000463
                    292,                0.46868,                0.31832,                0.85387,                0.92712,                0.78994,                0.84871,                0.67374,                0.74744,                0.46785,                0.90059,                0.00043,                0.00043,                0.00043
                    293,                0.45357,                0.31068,                 0.8483,                0.92884,                0.78969,                0.84893,                 0.6741,                0.74718,                0.46752,                0.90052,               0.000397,               0.000397,               0.000397
                    294,                0.44082,                0.30427,                0.84505,                0.92907,                0.78972,                0.84928,                0.67405,                0.74676,                0.46722,                0.90044,               0.000364,               0.000364,               0.000364
                    295,                0.43205,                0.29984,                0.84163,                0.92755,                0.78976,                0.84904,                0.67404,                0.74684,                0.46714,                0.90053,               0.000331,               0.000331,               0.000331
                    296,                0.42318,                0.29609,                0.83955,                0.92922,                0.79018,                0.84949,                0.67427,                0.74637,                0.46613,                0.90025,               0.000298,               0.000298,               0.000298
                    297,                0.41463,                0.29301,                0.83681,                0.92804,                0.79024,                0.84917,                0.67468,                0.74577,                0.46564,                 0.9001,               0.000265,               0.000265,               0.000265
                    298,                0.41015,                0.28969,                0.83536,                0.92624,                0.79053,                0.84901,                0.67499,                0.74557,                 0.4651,                0.90002,               0.000232,               0.000232,               0.000232
                    299,                 0.4038,                0.28754,                  0.834,                0.92376,                0.79063,                0.84914,                0.67455,                0.74582,                0.46475,                    0.9,               0.000199,               0.000199,               0.000199
                    300,                0.39904,                0.28538,                0.83359,                0.92256,                0.79131,                0.84906,                0.67477,                0.74506,                0.46425,                0.89989,               0.000166,               0.000166,               0.000166
